Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time
201401BS70386,525190,179690,-0.19771,51.502236,1,3,2,1,13/06/2014,6,10:30
201401BS70388,527430,179340,-0.165581,51.49859,1,2,2,1,18/06/2014,4,16:10
201401BS70389,524130,181470,-0.212348,51.518467,1,3,2,1,18/06/2014,4,09:46
201401BS70391,527380,177650,-0.166911,51.483414,1,2,2,1,18/06/2014,4,09:00
201401BS70392,525190,180530,-0.197413,51.509785,1,2,1,1,18/06/2014,4,12:05
201401BS70393,524730,179090,-0.204546,51.496945,1,2,1,1,20/06/2014,6,15:50
201401BS70394,526260,176960,-0.183278,51.477463,1,3,2,1,20/06/2014,6,12:00
201401BS70395,524080,181890,-0.212921,51.522253,1,3,2,1,20/06/2014,6,09:00
201401BS70396,527140,178030,-0.170228,51.486883,1,3,1,1,21/06/2014,7,01:30
201401BS70398,524480,181510,-0.207292,51.51875,1,3,2,2,20/06/2014,6,08:35
201401BS70400,523480,181140,-0.221827,51.515644,1,3,2,1,18/06/2014,4,06:52
201401BS70403,525470,179520,-0.193739,51.500646,1,3,3,1,12/06/2014,5,15:30
201401BS70404,527160,178260,-0.169858,51.488945,1,3,2,1,20/06/2014,6,14:15
201401BS70405,524950,179240,-0.201326,51.498245,1,3,2,1,23/06/2014,2,08:30
201401BS70407,527090,178000,-0.170959,51.486624,1,3,2,1,24/06/2014,3,11:40
201401BS70408,525330,178800,-0.19601,51.494207,1,3,1,5,24/06/2014,3,23:45
201401BS70409,527090,178000,-0.170959,51.486624,1,3,2,2,25/06/2014,4,06:59
201401BS70413,525320,178910,-0.196115,51.495197,1,3,2,1,17/06/2014,3,09:20
201401BS70414,523820,179880,-0.217372,51.504245,1,3,2,1,27/06/2014,6,10:30
201401BS70415,526420,178750,-0.180335,51.493515,1,3,1,1,26/06/2014,5,17:10
201401BS70416,527860,179440,-0.159354,51.499392,1,2,1,1,26/06/2014,5,17:34
201401BS70417,525330,178890,-0.195978,51.495015,1,3,2,1,28/06/2014,7,18:07
201401BS70418,526290,177310,-0.182721,51.480602,1,3,2,2,28/06/2014,7,23:40
201401BS70419,527250,178740,-0.168389,51.493239,1,3,2,1,29/06/2014,1,15:15
201401BS70420,526760,177740,-0.175802,51.484362,1,3,2,1,29/06/2014,1,18:26
201401BS70421,527340,177650,-0.167486,51.483423,1,3,2,1,27/06/2014,6,07:25
201401BS70423,525470,178100,-0.194243,51.487884,1,3,2,1,01/07/2014,3,09:46
201401BS70424,527760,179700,-0.160699,51.501751,1,3,2,1,01/07/2014,3,20:33
201401BS70425,523950,179800,-0.215528,51.503498,1,3,2,1,02/07/2014,4,19:03
201401BS70426,528030,178490,-0.15725,51.490816,1,3,2,1,02/07/2014,4,23:30
201401BS70427,527340,177670,-0.167479,51.483602,1,3,3,2,28/06/2014,7,12:00
201401BS70428,527590,178670,-0.163519,51.492533,1,3,4,1,03/07/2014,5,14:10
201401BS70429,527570,178530,-0.163858,51.491279,1,3,2,1,03/07/2014,5,11:36
201401BS70430,524290,180070,-0.210537,51.50585,1,3,2,1,13/08/2014,4,14:27
201401BS70431,523970,181570,-0.214618,51.519401,1,3,2,2,03/07/2014,5,17:00
201401BS70433,524920,178760,-0.201927,51.493938,1,3,2,1,07/07/2014,2,14:40
201401BS70434,526360,177430,-0.181671,51.481665,1,3,2,1,07/07/2014,2,14:25
201401BS70435,527430,179360,-0.165574,51.49877,1,3,1,1,07/07/2014,2,15:46
201401BS70437,527310,179230,-0.167349,51.497629,1,3,1,1,08/07/2014,3,11:13
201401BS70438,527160,178050,-0.169933,51.487058,1,3,2,1,09/07/2014,4,17:40
201401BS70442,526500,178530,-0.179262,51.49152,1,3,2,1,11/07/2014,6,15:08
201401BS70444,526930,177480,-0.173449,51.481987,1,3,2,1,10/07/2014,5,09:10
201401BS70445,524630,179030,-0.206007,51.496428,1,3,2,1,12/07/2014,7,12:37
201401BS70446,523490,181570,-0.221533,51.519506,1,2,2,1,12/07/2014,7,17:33
201401BS70448,526030,177530,-0.186385,51.482637,1,3,2,1,10/07/2014,5,17:44
201401BS70449,526100,178880,-0.184896,51.494754,1,2,2,2,11/07/2014,6,11:03
201401BS70450,526240,178610,-0.182977,51.492297,1,3,2,1,10/07/2014,5,17:20
201401BS70451,525660,178930,-0.191213,51.495302,1,3,1,1,04/07/2014,6,15:00
201401BS70452,527820,179710,-0.159832,51.501828,1,3,2,1,06/07/2014,1,15:35
201401BS70454,524790,179020,-0.203707,51.496303,1,3,2,1,14/07/2014,2,16:20
201401BS70455,527140,178290,-0.170135,51.489219,1,3,1,1,05/07/2014,7,12:00
201401BS70457,526280,178800,-0.182333,51.493995,1,3,1,1,07/07/2014,2,14:35
201401BS70460,524110,181810,-0.212517,51.521527,1,3,2,1,16/07/2014,4,17:35
201401BS70461,524430,180650,-0.208316,51.511032,1,3,2,2,16/07/2014,4,08:44
201401BS70462,524320,181270,-0.209682,51.516628,1,2,2,3,17/07/2014,5,10:00
201401BS70463,526990,178630,-0.172172,51.492309,1,3,1,1,17/07/2014,5,11:30
201401BS70464,525200,180430,-0.197304,51.508884,1,3,2,1,17/07/2014,5,12:05
201401BS70466,527240,178090,-0.168767,51.487399,1,3,2,1,17/07/2014,5,11:45
201401BS70467,526800,177670,-0.175252,51.483724,1,3,1,1,20/07/2014,1,21:30
201401BS70469,524270,181710,-0.210247,51.520593,1,3,2,1,21/07/2014,2,07:10
201401BS70470,527350,177650,-0.167342,51.48342,1,3,2,1,21/07/2014,2,11:55
201401BS70471,523910,181390,-0.215546,51.517796,1,3,2,2,21/07/2014,2,13:01
201401BS70472,526240,177360,-0.183423,51.481063,1,2,2,1,18/07/2014,6,15:00
201401BS70473,527280,178110,-0.168184,51.48757,1,3,1,1,21/07/2014,2,23:11
201401BS70474,523150,181570,-0.226431,51.51958,1,3,2,1,12/07/2014,7,14:00
201401BS70475,526220,178430,-0.183329,51.490683,1,3,2,1,22/07/2014,3,21:00
201401BS70477,525300,178390,-0.196588,51.490528,1,3,2,1,26/07/2014,7,13:12
201401BS70478,526770,177730,-0.175662,51.48427,1,3,2,1,26/07/2014,7,13:05
201401BS70479,526590,177280,-0.178414,51.480266,1,3,2,1,25/07/2014,6,17:20
201401BS70481,527160,178700,-0.169699,51.4929,1,3,2,2,26/07/2014,7,13:35
201401BS70482,527340,177650,-0.167486,51.483423,1,3,2,1,29/07/2014,3,07:30
201401BS70483,524630,180220,-0.205587,51.507123,1,3,2,1,28/07/2014,2,22:02
201401BS70484,525630,178470,-0.191808,51.491174,1,3,2,1,28/07/2014,2,17:12
201401BS70485,525580,178980,-0.192347,51.495769,1,3,2,1,28/07/2014,2,07:15
201401BS70487,526170,177320,-0.184445,51.480719,1,2,1,1,29/07/2014,3,19:53
201401BS70489,525330,179370,-0.195808,51.499329,1,3,2,1,30/07/2014,4,13:35
201401BS70490,525820,179720,-0.188628,51.502366,1,2,2,1,17/07/2014,5,18:59
201401BS70493,525760,178360,-0.189976,51.490157,1,3,2,2,31/07/2014,5,12:40
201401BS70494,525990,179690,-0.186191,51.502059,1,3,2,1,01/08/2014,6,10:15
201401BS70495,525520,180000,-0.192848,51.504949,1,3,2,1,01/08/2014,6,23:00
201401BS70496,525940,177780,-0.187592,51.484904,1,3,4,1,03/08/2014,1,00:35
201401BS70497,524930,178740,-0.201791,51.493756,1,3,2,1,03/08/2014,1,21:09
201401BS70498,527250,178420,-0.168504,51.490363,1,2,2,1,02/08/2014,7,16:01
201401BS70500,524050,179700,-0.214123,51.502577,1,3,2,1,26/07/2014,7,09:05
201401BS70501,524690,179080,-0.205126,51.496864,1,3,1,1,04/08/2014,2,15:30
201401BS70502,525400,180160,-0.194519,51.506414,1,3,1,1,04/08/2014,2,11:30
201401BS70504,527890,179190,-0.159012,51.497139,1,2,2,1,05/08/2014,3,08:23
201401BS70505,528200,178280,-0.154879,51.48889,1,3,2,1,22/07/2014,3,18:45
201401BS70506,527320,177640,-0.167778,51.483337,1,3,2,1,10/08/2014,1,17:00
201401BS70508,523860,182490,-0.21588,51.527693,1,2,2,3,08/08/2014,6,18:53
201401BS70509,527800,179610,-0.160156,51.500934,1,3,1,1,09/08/2014,7,13:58
201401BS70511,525850,178850,-0.188506,51.49454,1,3,2,1,09/08/2014,7,00:20
201401BS70512,524390,180100,-0.209086,51.506097,1,3,2,1,10/08/2014,1,11:00
201401BS70513,527340,178150,-0.167306,51.487916,1,3,2,1,10/08/2014,1,13:35
201401BS70514,523830,180620,-0.216968,51.510894,1,3,1,1,10/08/2014,1,19:00
201401BS70516,526590,178100,-0.178121,51.487635,1,3,2,1,11/08/2014,2,08:34
201401BS70517,524630,179050,-0.206,51.496608,1,3,2,1,27/07/2014,1,12:55
201401BS70518,527210,178810,-0.16894,51.493877,1,3,1,1,08/08/2014,6,00:20
201401BS70519,524590,181940,-0.205556,51.52259,1,3,2,1,13/08/2014,4,17:10
201401BS70520,527360,179280,-0.166611,51.498067,1,3,2,1,13/08/2014,4,15:08
201401BS70521,524250,181450,-0.210627,51.518261,1,3,2,1,13/08/2014,4,23:47
201401BS70523,523770,180910,-0.217731,51.513513,1,2,1,2,13/08/2014,4,17:52
201401BS70524,524500,180900,-0.20722,51.513263,1,3,2,1,12/08/2014,3,12:00
201401BS70525,524550,181370,-0.206334,51.517476,1,3,2,1,14/08/2014,5,09:34
201401BS70526,524860,179380,-0.202572,51.499523,1,3,2,1,14/08/2014,5,18:35
201401BS70527,525830,178850,-0.188794,51.494545,1,3,1,1,14/08/2014,5,18:03
201401BS70528,526430,178490,-0.180284,51.491176,1,3,2,1,15/08/2014,6,11:58
201401BS70529,526560,178270,-0.178491,51.48917,1,3,2,1,15/08/2014,6,14:55
201401BS70531,524250,181450,-0.210627,51.518261,1,3,2,1,17/08/2014,1,21:40
201401BS70532,528000,178690,-0.15761,51.49262,1,3,2,1,18/08/2014,2,13:10
201401BS70533,527210,178810,-0.16894,51.493877,1,3,2,1,19/08/2014,3,16:03
201401BS70534,527140,178030,-0.170228,51.486883,1,3,2,1,19/08/2014,3,17:50
201401BS70535,525030,178690,-0.200369,51.493284,1,3,1,1,18/08/2014,2,21:50
201401BS70536,524050,179700,-0.214123,51.502577,1,3,2,1,20/08/2014,4,22:10
201401BS70537,526890,178580,-0.17363,51.491882,1,3,2,1,20/08/2014,4,17:28
201401BS70539,527200,179120,-0.168972,51.496665,1,3,2,1,21/08/2014,5,07:55
201401BS70540,526040,177550,-0.186234,51.482815,1,3,2,1,21/08/2014,5,11:40
201401BS70541,527220,178070,-0.169062,51.487224,1,3,2,1,21/08/2014,5,09:40
201401BS70542,523880,179960,-0.21648,51.504951,1,3,2,1,14/06/2014,7,14:45
201401BS70543,523970,179790,-0.215244,51.503404,1,3,2,1,22/08/2014,6,15:58
201401BS70544,524170,181640,-0.211712,51.519986,1,3,2,1,22/08/2014,6,18:10
201401BS70545,527910,177760,-0.159242,51.484283,1,2,1,1,23/08/2014,7,12:20
201401BS70546,526320,177830,-0.182104,51.485269,1,3,1,2,23/08/2014,7,18:06
201401BS70547,523460,182020,-0.221807,51.523557,1,3,1,1,24/08/2014,1,20:50
201401BS70549,526650,177890,-0.177332,51.485734,1,3,2,1,25/08/2014,2,14:00
201401BS70550,525520,178590,-0.193349,51.492277,1,3,2,1,27/08/2014,4,07:45
201401BS70551,524830,181900,-0.202113,51.522177,1,3,1,1,25/08/2014,2,16:50
201401BS70552,526880,179000,-0.173623,51.495658,1,3,2,1,26/08/2014,3,13:10
201401BS70553,526910,177510,-0.173726,51.482261,1,2,1,1,26/08/2014,3,12:50
201401BS70558,526540,178050,-0.178858,51.487197,1,3,1,1,29/08/2014,6,17:50
201401BS70559,524730,179110,-0.204539,51.497125,1,3,2,1,30/08/2014,7,02:15
201401BS70560,524820,180310,-0.202819,51.50789,1,3,1,3,30/08/2014,7,13:07
201401BS70561,526130,179650,-0.184189,51.501668,1,3,2,1,31/08/2014,1,11:40
201401BS70562,525190,179360,-0.197827,51.49927,1,3,2,1,31/08/2014,1,13:35
201401BS70563,527510,178470,-0.164743,51.490754,1,3,2,1,31/08/2014,1,15:30
201401BS70564,528060,178710,-0.156739,51.492786,1,3,1,1,25/08/2014,2,14:45
201401BS70565,526450,177290,-0.180426,51.480387,1,3,2,1,17/07/2014,5,12:30
201401BS70566,523820,182060,-0.216607,51.523838,1,3,2,2,24/08/2014,1,06:30
201401BS70567,523960,180230,-0.215233,51.50736,1,3,1,1,08/08/2014,6,18:01
201401BS70569,525980,177170,-0.187233,51.479413,1,3,2,1,23/08/2014,7,19:30
201401BS70570,527910,177760,-0.159242,51.484283,1,3,2,2,06/08/2014,4,05:30
201401BS70571,526330,179610,-0.181323,51.501264,1,3,2,2,02/09/2014,3,07:27
201401BS70573,527760,178640,-0.161083,51.492225,1,3,1,1,03/09/2014,4,13:40
201401BS70574,523870,180530,-0.216424,51.510076,1,3,2,1,03/09/2014,4,17:57
201401BS70576,524250,181430,-0.210634,51.518081,1,3,2,1,05/09/2014,6,13:20
201401BS70577,524960,180380,-0.200778,51.508488,1,3,2,1,05/09/2014,6,22:11
201401BS70578,525250,178440,-0.19729,51.490989,1,3,1,1,06/09/2014,7,11:30
201401BS70579,524700,181430,-0.204152,51.517982,1,3,1,1,06/09/2014,7,16:05
201401BS70580,527210,178840,-0.168929,51.494146,1,3,1,1,06/09/2014,7,12:50
201401BS70581,528090,178390,-0.156423,51.489904,1,3,1,1,05/09/2014,6,13:17
201401BS70582,526300,178760,-0.182059,51.493631,1,3,3,1,08/09/2014,2,08:50
201401BS70583,525480,180510,-0.193243,51.509541,1,3,2,1,09/09/2014,3,22:30
201401BS70584,525370,178820,-0.195427,51.494377,1,3,2,1,09/09/2014,3,20:35
201401BS70586,527250,179170,-0.168234,51.497103,1,3,2,1,31/08/2014,1,03:27
201401BS70587,527660,179140,-0.162342,51.496741,1,3,2,1,10/09/2014,4,17:55
201401BS70588,524740,181360,-0.2036,51.517344,1,3,2,1,10/09/2014,4,18:35
201401BS70589,526020,178880,-0.186048,51.494772,1,3,3,2,10/09/2014,4,15:46
201401BS70591,525770,178370,-0.189829,51.490244,1,3,1,1,08/09/2014,2,10:15
201401BS70592,525270,179400,-0.196661,51.499612,1,3,1,1,11/09/2014,5,00:35
201401BS70593,525380,180480,-0.194694,51.509294,1,3,2,1,04/09/2014,5,07:25
201401BS70594,526530,178010,-0.179016,51.48684,1,3,2,1,05/05/2014,2,19:00
201401BS70596,526120,179650,-0.184333,51.50167,1,3,2,1,14/09/2014,1,14:53
201401BS70597,526180,178890,-0.18374,51.494826,1,3,2,1,12/09/2014,6,15:03
201401BS70598,526590,177270,-0.178418,51.480176,1,3,2,1,13/09/2014,7,09:45
201401BS70599,528160,178430,-0.1554,51.490247,1,3,2,1,09/09/2014,3,08:58
201401BS70600,523920,180390,-0.215753,51.508807,1,3,2,1,16/09/2014,3,06:10
201401BS70601,528060,178410,-0.156847,51.49009,1,2,1,1,18/09/2014,5,08:30
201401BS70602,525420,180490,-0.194114,51.509375,1,3,1,1,09/09/2014,3,18:30
201401BS70603,526170,178680,-0.183959,51.492941,1,3,2,1,07/09/2014,1,10:10
201401BS70604,526610,177570,-0.178023,51.482867,1,3,2,1,09/09/2014,3,08:00
201401BS70605,526340,177270,-0.182016,51.480232,1,3,2,1,17/09/2014,4,18:10
201401BS70606,526900,177540,-0.173859,51.482533,1,3,1,1,17/09/2014,4,12:40
201401BS70607,525160,180400,-0.197891,51.508624,1,3,1,1,17/09/2014,4,17:44
201401BS70609,525420,178550,-0.194803,51.49194,1,3,1,1,15/09/2014,2,14:20
201401BS70611,525660,178220,-0.191466,51.488921,1,2,2,1,18/09/2014,5,22:08
201401BS70612,525540,180480,-0.192389,51.509258,1,3,2,1,19/09/2014,6,13:15
201401BS70613,525630,178480,-0.191805,51.491264,1,2,1,1,19/09/2014,6,15:40
201401BS70614,524350,181200,-0.209274,51.515992,1,3,4,4,19/09/2014,6,19:34
201401BS70615,523870,182480,-0.215739,51.527601,1,3,1,1,19/09/2014,6,21:15
201401BS70616,528000,178640,-0.157628,51.492171,1,3,2,1,18/09/2014,5,20:05
201401BS70617,524340,181230,-0.209408,51.516264,1,3,2,1,19/09/2014,6,22:30
201401BS70618,525960,177780,-0.187304,51.4849,1,3,1,1,20/09/2014,7,20:00
201401BS70621,524470,181520,-0.207433,51.518842,1,3,2,1,20/09/2014,7,18:57
201401BS70623,524320,181760,-0.209509,51.521032,1,3,2,1,22/09/2014,2,17:55
201401BS70628,523930,182270,-0.214948,51.525701,1,3,2,1,23/09/2014,3,16:30
201401BS70629,527150,178020,-0.170088,51.486791,1,3,2,1,23/09/2014,3,22:00
201401BS70630,524250,181430,-0.210634,51.518081,1,3,2,1,24/09/2014,4,12:14
201401BS70631,523930,179920,-0.215774,51.504581,1,3,2,1,23/09/2014,3,21:45
201401BS70632,528550,177860,-0.149993,51.485036,1,2,2,1,09/09/2014,3,08:45
201401BS70633,527740,179660,-0.161002,51.501396,1,3,1,2,11/09/2014,5,17:25
201401BS70636,526880,178420,-0.173831,51.490446,1,3,1,1,24/09/2014,4,14:00
201401BS70637,527920,179440,-0.15849,51.499379,1,3,2,1,16/09/2014,3,18:00
201401BS70638,526620,178630,-0.177499,51.492392,1,3,2,2,28/09/2014,1,10:33
201401BS70639,523990,182090,-0.214147,51.52407,1,3,2,1,26/09/2014,6,13:09
201401BS70641,524330,179380,-0.210204,51.49964,1,3,2,1,28/09/2014,1,16:20
201401BS70645,527160,178240,-0.169865,51.488765,1,3,1,1,29/09/2014,2,12:27
201401BS70646,523410,181780,-0.222612,51.521411,1,2,2,1,27/09/2014,7,10:30
201401BS70647,525780,178850,-0.189514,51.494556,1,3,1,1,24/09/2014,4,13:43
201401BS70648,524280,179440,-0.210903,51.50019,1,3,2,1,30/09/2014,3,00:02
201401BS70649,524130,180020,-0.212859,51.505436,1,3,1,1,19/09/2014,6,08:00
201401BS70650,528010,178230,-0.157632,51.488484,1,3,2,1,19/09/2014,6,16:25
201401BS70651,528550,177890,-0.149983,51.485306,1,3,2,1,26/09/2014,6,17:35
201401BS70652,526170,178430,-0.184049,51.490695,1,3,2,1,01/10/2014,4,07:30
201401BS70653,524760,180280,-0.203694,51.507634,1,3,1,1,01/10/2014,4,12:30
201401BS70654,527350,178170,-0.167155,51.488094,1,3,2,1,02/10/2014,5,03:15
201401BS70655,525130,179320,-0.198706,51.498924,1,3,2,1,01/10/2014,4,07:45
201401BS70657,523940,179820,-0.215665,51.50368,1,3,2,1,02/10/2014,5,13:50
201401BS70658,527610,179120,-0.163069,51.496573,1,3,1,1,02/10/2014,5,08:35
201401BS70659,526920,177490,-0.173589,51.482079,1,3,1,1,03/10/2014,6,19:23
201401BS70660,526520,178030,-0.179153,51.487022,1,3,1,1,05/10/2014,1,12:30
201401BS70661,525530,178590,-0.193205,51.492275,1,3,1,1,04/10/2014,7,14:34
201401BS70663,525510,178220,-0.193625,51.488954,1,3,2,1,04/10/2014,7,01:12
201401BS70665,523380,181590,-0.22311,51.51971,1,3,2,1,03/10/2014,6,07:33
201401BS70666,526220,177350,-0.183715,51.480977,1,3,1,1,04/10/2014,7,03:00
201401BS70667,523820,181160,-0.216923,51.515749,1,3,4,3,05/10/2014,1,14:19
201401BS70669,525220,180680,-0.196927,51.511127,1,3,1,1,15/09/2014,2,14:30
201401BS70670,525240,179390,-0.197097,51.499529,1,3,1,1,06/10/2014,2,14:00
201401BS70671,527140,178030,-0.170228,51.486883,1,3,1,1,06/10/2014,2,13:10
201401BS70672,523830,182510,-0.216305,51.52788,1,3,2,1,02/10/2014,5,09:00
201401BS70673,527390,177940,-0.166662,51.486018,1,3,1,1,29/09/2014,2,17:50
201401BS70676,525070,180390,-0.19919,51.508554,1,3,2,1,08/10/2014,4,02:25
201401BS70679,525570,179320,-0.19237,51.498827,1,3,2,1,09/10/2014,5,10:10
201401BS70680,524170,181640,-0.211712,51.519986,1,3,2,1,09/10/2014,5,09:20
201401BS70681,525000,178620,-0.200825,51.492662,1,3,2,1,23/09/2014,3,08:20
201401BS70682,523540,181400,-0.220872,51.517967,1,3,2,1,11/10/2014,7,10:15
201401BS70684,527620,177690,-0.163442,51.483719,1,3,2,1,10/10/2014,6,01:00
201401BS70685,526870,178770,-0.173849,51.493594,1,3,2,6,09/10/2014,5,19:00
201401BS70686,525900,180590,-0.187165,51.510167,1,3,2,1,10/10/2014,6,09:00
201401BS70687,526140,178760,-0.184363,51.493667,1,3,2,1,10/10/2014,6,08:25
201401BS70688,526080,177250,-0.185765,51.48011,1,3,2,1,12/10/2014,1,03:12
201401BS70689,526170,179290,-0.183741,51.498424,1,3,2,1,12/10/2014,1,10:09
201401BS70690,524750,180390,-0.203799,51.508624,1,3,2,1,12/10/2014,1,18:45
201401BS70691,524110,179630,-0.213284,51.501935,1,3,1,2,12/10/2014,1,18:43
201401BS70692,527290,178120,-0.168037,51.487658,1,3,2,1,03/10/2014,6,07:30
201401BS70693,528220,177840,-0.154751,51.484931,1,3,2,1,13/10/2014,2,17:25
201401BS70694,526130,177640,-0.184907,51.483604,1,3,1,1,13/10/2014,2,21:20
201401BS70695,527020,177520,-0.172139,51.482326,1,3,1,1,02/10/2014,5,07:38
201401BS70696,524480,179370,-0.208047,51.499517,1,2,2,1,06/10/2014,2,08:40
201401BS70697,525860,178750,-0.188398,51.49364,1,3,2,1,15/10/2014,4,23:15
201401BS70698,528010,178610,-0.157495,51.491899,1,3,1,1,15/10/2014,4,11:20
201401BS70699,525010,180660,-0.199959,51.510994,1,3,3,2,14/10/2014,3,07:21
201401BS70700,526470,179130,-0.179479,51.496919,1,3,2,1,16/10/2014,5,08:00
201401BS70701,526500,178940,-0.179115,51.495204,1,3,2,1,08/10/2014,4,13:05
201401BS70702,527710,179270,-0.161575,51.497898,1,3,2,1,06/10/2014,2,12:05
201401BS70703,523910,181390,-0.215546,51.517796,1,3,2,1,16/10/2014,5,15:41
201401BS70704,527080,177550,-0.171265,51.482582,1,3,2,1,16/10/2014,5,19:00
201401BS70706,526070,177260,-0.185906,51.480202,1,3,2,1,17/10/2014,6,12:14
201401BS70707,525410,179550,-0.194592,51.500929,1,3,2,1,17/10/2014,6,15:00
201401BS70709,525490,179530,-0.193447,51.500732,1,3,2,1,19/10/2014,1,00:35
201401BS70710,526810,178810,-0.174699,51.493967,1,3,2,1,03/10/2014,6,14:45
201401BS70711,526510,177260,-0.179573,51.480104,1,3,2,1,18/10/2014,7,18:30
201401BS70712,527420,179320,-0.165732,51.498413,1,3,2,1,20/10/2014,2,17:20
201401BS70713,525530,179260,-0.192967,51.498296,1,3,2,1,16/10/2014,5,16:30
201401BS70714,524910,180810,-0.201346,51.512364,1,3,1,1,12/10/2014,1,17:00
201401BS70715,525320,178910,-0.196115,51.495197,1,3,2,1,10/10/2014,6,20:40
201401BS70716,527980,179210,-0.157709,51.497298,1,3,1,1,21/10/2014,3,09:36
201401BS70717,524950,179240,-0.201326,51.498245,1,3,2,1,22/10/2014,4,09:10
201401BS70718,525580,178850,-0.192393,51.4946,1,2,1,1,22/10/2014,4,12:00
201401BS70721,527780,179680,-0.160419,51.501567,1,3,1,1,23/10/2014,5,18:00
201401BS70722,526360,177160,-0.181768,51.479239,1,3,2,1,23/10/2014,5,08:20
201401BS70723,527780,179440,-0.160506,51.49941,1,3,2,1,10/10/2014,6,17:30
201401BS70724,526340,177410,-0.181966,51.48149,1,3,1,1,25/10/2014,7,13:07
201401BS70725,527050,177960,-0.171549,51.486274,1,3,1,1,24/10/2014,6,23:15
201401BS70726,524390,180090,-0.20909,51.506008,1,3,1,1,25/10/2014,7,20:10
201401BS70727,524020,179970,-0.21446,51.50501,1,3,2,1,25/10/2014,7,14:10
201401BS70728,526990,178540,-0.172204,51.4915,1,3,2,1,14/10/2014,3,16:24
201401BS70729,527940,178890,-0.158401,51.494431,1,3,1,1,26/10/2014,1,18:50
201401BS70731,526360,177430,-0.181671,51.481665,1,3,2,2,26/10/2014,1,12:00
201401BS70733,524730,178990,-0.204582,51.496047,1,3,2,1,26/10/2014,1,15:55
201401BS70734,526280,177790,-0.182694,51.484918,1,3,2,1,27/10/2014,2,16:15
201401BS70736,524740,179110,-0.204395,51.497123,1,3,1,1,24/10/2014,6,19:00
201401BS70737,525860,179710,-0.188055,51.502267,1,3,2,1,28/10/2014,3,08:00
201401BS70738,526130,177640,-0.184907,51.483604,1,3,1,1,24/10/2014,6,09:00
201401BS70739,524390,181090,-0.208737,51.514995,1,3,2,1,28/10/2014,3,07:52
201401BS70740,525220,180420,-0.197019,51.50879,1,2,1,1,28/10/2014,3,19:45
201401BS70741,526140,179570,-0.184073,51.500947,1,3,2,1,31/10/2014,6,13:50
201401BS70742,528090,177800,-0.156637,51.484601,1,3,1,1,31/10/2014,6,13:15
201401BS70743,524270,180060,-0.210828,51.505764,1,3,2,1,30/10/2014,5,10:40
201401BS70744,525060,178520,-0.199997,51.49175,1,3,2,1,30/10/2014,5,14:36
201401BS70745,526930,177490,-0.173445,51.482077,1,2,2,1,31/10/2014,6,06:40
201401BS70746,523840,182510,-0.216161,51.527877,1,3,2,1,02/11/2014,1,17:00
201401BS70747,523700,181300,-0.218602,51.517033,1,3,1,1,29/10/2014,4,11:30
201401BS70749,526720,177800,-0.176357,51.48491,1,3,2,1,03/11/2014,2,09:10
201401BS70750,526990,178320,-0.172283,51.489523,1,3,2,1,24/09/2014,4,10:25
201401BS70751,525940,178590,-0.187303,51.492184,1,2,2,1,29/10/2014,4,21:15
201401BS70752,524450,180130,-0.208211,51.506354,1,2,2,1,04/11/2014,3,08:00
201401BS70753,525420,180480,-0.194118,51.509285,1,3,1,1,04/11/2014,3,14:00
201401BS70754,526170,179290,-0.183741,51.498424,1,3,1,1,04/11/2014,3,12:53
201401BS70755,524650,180590,-0.205169,51.510444,1,3,2,1,20/09/2014,7,12:10
201401BS70756,525540,180570,-0.192357,51.510067,1,3,2,1,04/11/2014,3,22:00
201401BS70758,525190,180560,-0.197402,51.510055,1,3,1,1,05/11/2014,4,12:30
201401BS70759,524010,179750,-0.214682,51.503035,1,3,3,1,06/11/2014,5,04:00
201401BS70760,524180,181620,-0.211575,51.519804,1,3,1,1,04/11/2014,3,19:00
